4.357963649342616,-0.2631320531059436,-1.1100675716734882
4.3180876353552495,-0.2627035170598287,-1.067817794773059
4.2409073675871,-0.24565599635317129,-0.9481370578871278
4.163809667852505,-0.2061722597660327,-0.7790771056565984
4.077728750321012,-0.14688743959126413,-0.6453179643016367
3.9915345240412377,-0.08458705418732776,-0.5531617238021669
3.7573739945266027,0.19100966919767345,-0.5935287842880915
3.569157876748447,0.2626067011136227,-0.3450908858978878
3.660338444468137,-0.2084975217739864,-0.3762186368807138
3.754415369746068,-0.41034656895013094,-0.30121004801009965
3.8870210400365286,-0.5149983660640426,-0.2800695966239439
4.032239492889525,-0.6159871876796098,-0.4410073238942437
4.176632309419362,-0.6813774493045635,-0.6546107393608441
4.050543864932547,-0.499651113726982,-0.1253024346274648
4.154507108158831,-0.5769233577562489,-0.17161468135689767
3.717518664165304,0.04502670057882504,0.20829862415939757
3.7605528337183247,0.022827896275632285,0.28613505951039353
3.768257840462605,0.046737424659334295,0.07451746636368481
3.7612533024854176,0.05132167292010977,-0.21020724007963207
3.854204051982683,-0.10804024332766102,0.2560710303143301
3.787486266921552,-0.01623442177098841,0.2255854819554827
3.7406236843102394,0.0333169580241927,-0.30392238492362944
3.8108978243452762,-0.008012675466649601,-0.7263612861878571
3.8702724845084506,-0.07561904550124096,-0.6205182928455466
4.339734976457936,-0.4147992787882271,-1.1775625454599012
4.270621897072906,-0.44657260046317165,-1.2396497921608773
4.200378264118296,-0.4672825732649555,-1.362523313389584
4.109130221511187,-0.453801946959462,-1.2141856435819598
3.971996099885952,-0.37074481368452755,-1.0769338765381515
3.770446811122537,-0.2323223325261594,-0.8899496969242101
3.5151313900915535,-0.05821637778859568,-0.7195384090678888
3.316961592587712,0.1260831613360407,-0.606338335637059
3.142305205925815,0.26760814175624964,-0.4077058571235496
3.1034801003257013,0.18367760662418414,0.205667175354714
3.176891759163649,0.30503790960831917,0.23588562514976297
3.276361778340182,0.27299878334260536,-0.08103439225305209
3.368233259483617,0.24243969861606526,-0.3563714971272669
3.3178706736184282,0.22714507145103197,-0.2141156239005765
