4.637860573161661115e+00,-2.936401520141210808e-01,-1.879837459085615503e+00,4.582212888476603574e+00,-6.005278684840672510e-01,-1.342418004623610495e+00
4.609990196836865728e+00,-2.908128670906620639e-01,-1.837399800310226539e+00,4.574665219087485468e+00,-6.305338488086711379e-01,-1.185128856393790509e+00
4.542503312649763814e+00,-2.856859866680122040e-01,-1.734383969713541918e+00,4.544260485408983641e+00,-7.328858351681818428e-01,-1.123763796478599808e+00
4.453922220500214024e+00,-2.783195297208524432e-01,-1.679900037473601282e+00,4.502006438450025350e+00,-8.173067407704802667e-01,-1.087730001171861804e+00
4.343054482569667307e+00,-2.669047257390554373e-01,-1.646121592522646893e+00,4.467482931064373552e+00,-6.684033527165398336e-01,-1.215638506802082297e+00
4.209206390985713142e+00,-2.570630852373971820e-01,-1.555666281910032867e+00,4.452240642764292211e+00,-5.227289936949151006e-01,-1.361182958368502449e+00
3.896427979991633261e+00,3.023012881367953889e-02,-4.065329018443080145e-01,4.067406982492729028e+00,1.703727115241390477e-01,-5.599305004569204991e-01
3.840736785303137779e+00,6.512348566337991529e-02,-3.898752907386736077e-01,4.040815482308597772e+00,1.910786729772325498e-01,-4.694701702152524470e-01
4.193667868347577432e+00,-4.486426478909971705e-01,-7.771401320729809381e-01,4.108744695068053510e+00,-3.251940876755682330e-01,-8.223242503675146642e-01
4.162107444470366957e+00,-4.895776420764247350e-01,-9.162449196359854220e-01,4.030272034991492447e+00,-2.970586636405169179e-01,-6.761288752044235517e-01
4.153057510966788435e+00,-4.966575062549646868e-01,-9.568348084966705747e-01,3.961445478236380602e+00,-2.987650121718727902e-01,-4.708198184015139343e-01
4.151613774641176313e+00,-4.978599118952379277e-01,-7.450873291522540631e-01,3.906432935678704421e+00,-3.447175539583210990e-01,-1.697207876988675868e-01
4.154939927762554497e+00,-5.149289925812541302e-01,-8.073337270369427277e-01,3.864311930218557567e+00,-2.921079045639231597e-01,-8.892225078599393095e-02
4.345117035904332070e+00,-8.952991458659266266e-01,-1.459792948894396147e+00,4.036209545800442555e+00,-2.218231206811856204e-01,-8.334426518843605081e-01
4.329391782486655238e+00,-9.306619425898837727e-01,-1.412809752761536863e+00,3.933920361669485555e+00,-8.555422504361208380e-02,-6.044567860585872143e-01
4.111482827833071063e+00,-5.928414360180093157e-01,-1.365292130997036724e+00,3.890067784736098933e+00,1.207764425638685468e-02,-1.447705538276027326e-01
4.087190756262520708e+00,-4.650381829445487392e-01,-1.224499984122303875e+00,3.838151571885719093e+00,1.012559391195596570e-01,-7.952922039065379867e-02
4.069814997588393268e+00,-3.980754658157065196e-01,-1.375084157409703023e+00,3.849947736165582945e+00,5.355004690972839376e-02,5.271238410245675243e-02
4.075424707830737070e+00,-3.893713183640177267e-01,-1.552924137887398803e+00,3.932797252978692093e+00,1.328776612604991823e-02,6.468514095343591563e-02
4.301437008411698848e+00,-4.617993187846712866e-01,-1.433054959700098774e+00,4.063603277219975496e+00,-6.123970419525173042e-02,-5.691259905566181665e-01
4.278614809551390508e+00,-4.001761841819584387e-01,-1.526559671653139549e+00,4.102346656721068463e+00,-1.176135878058824913e-01,-7.596475984038358886e-01
4.261309533907368774e+00,-3.782352079818500079e-01,-1.638729524344659572e+00,4.178568466722549779e+00,-1.919896635034051557e-01,-5.737455408164436887e-01
4.243841481110584901e+00,-4.306349378634246050e-01,-1.751175843704914747e+00,4.307120816541643471e+00,-2.782342887346394011e-01,-7.512154537417279343e-01
