5.220372677107794956e+00,-5.397594576473319083e-01,-1.826803216913222228e+00,-4.626721938781358512e-01
5.211512235938487336e+00,-5.075611037766655231e-01,-1.782094506980673509e+00,-4.340702722199047958e-01
5.193535400456562812e+00,-4.505108149959555774e-01,-1.710160464842146899e+00,-3.798510697044860662e-01
5.177372300446680953e+00,-3.946185930515180296e-01,-1.541723147658376369e+00,-3.204955629212991597e-01
5.179923757206611690e+00,-3.516328235149387416e-01,-1.503123254919718210e+00,-2.794367989006504849e-01
5.178198665785755495e+00,-3.094500375538289383e-01,-1.770051239542434596e+00,-2.380227292397489869e-01
4.304010556088583961e+00,-3.273099057540816981e-01,-1.133392273768163649e+00,-1.817713392581447041e-01
4.225072543892555821e+00,-3.751238590708126375e-01,-1.150867655663827760e+00,-1.837858963657436062e-01
4.545937265080670642e+00,-3.063436018224390267e-01,-1.277509623055110399e+00,-1.478686957729212492e-01
4.470048098522981128e+00,-2.810803688532051980e-01,-1.145429583371617710e+00,-1.113072422499234576e-01
4.390217348199564995e+00,-2.726896295681899285e-01,-1.046225781986389380e+00,-1.008772852710225210e-01
4.312068316701507698e+00,-2.733146359380522750e-01,-1.037675368481246085e+00,-1.049698147383624214e-01
4.239307492056263449e+00,-2.619804756315783911e-01,-1.117524493470020364e+00,-9.815530988910886601e-02
4.232644914551764614e+00,-1.294697231687994832e-01,-5.887460586944222030e-01,4.157493772902373132e-03
4.111823335543697944e+00,-1.245160337199997524e-01,-4.914641052878121474e-01,2.153858449597282135e-02
3.931981224166111843e+00,-1.143495545168529970e-01,-3.711439616751390641e-02,3.459315592812418905e-02
3.887154742527112017e+00,-1.220502477221819815e-01,-2.082455294582736260e-01,4.334512582191546448e-02
3.836232382528530493e+00,-1.309326785889111111e-01,-9.083447015750529818e-01,4.193616902904503257e-02
3.770942842349250590e+00,-1.076342327278189820e-01,-8.657884183724388061e-01,7.589581944252279944e-02
3.956596232063052554e+00,-1.556055901307843436e-01,-5.479495031573734520e-01,1.492374568546135302e-02
3.966205334198648291e+00,-1.568614682012517136e-01,-6.150786213792261981e-01,4.608996572865354732e-03
3.984563680007919384e+00,-1.473951234778437813e-01,-6.148875052724949164e-01,1.199352155343052020e-02
3.984175538922205995e+00,-1.342572690027300508e-01,-6.515409717094531317e-01,2.231301388182325984e-02
3.963405451518535294e+00,-1.114501095798389185e-01,-6.965061174324388427e-01,4.929082019316777252e-02
