4.227027308438103148e+00,-3.008821578676469377e-01,-3.945975377261199957e-01,4.010796553719739421e+00,-5.626365173915838513e-02,-9.565544288959230146e-01
4.264239155751168298e+00,-3.189577537864184964e-01,-4.265664940612455824e-01,4.013280501130160438e+00,-6.411702370235207449e-02,-1.008186526201100719e+00
4.322730821726540107e+00,-3.429977143070077616e-01,-5.672269822811284445e-01,4.014491792207645737e+00,-7.779393402841626448e-02,-1.107718536641076446e+00
4.368748134733041688e+00,-3.540926163532047699e-01,-8.110947198312573603e-01,4.014750759836157812e+00,-8.818205873235536452e-02,-1.194239049686643739e+00
4.410110480845528258e+00,-3.728173474599662529e-01,-9.239743850098708355e-01,4.005306512452179390e+00,-9.502080710036014954e-02,-1.266683327790905089e+00
4.441256818795291217e+00,-4.044685924104035601e-01,-9.021123293088765260e-01,3.960744697930464131e+00,-9.971304186213654497e-02,-1.080853230041128654e+00
4.027301740363952831e+00,-3.339829125650169983e-01,-1.167465276892384551e+00,5.029259795677258005e+00,-8.641693251984242652e-01,-2.642119260567701300e+00
4.114084918713118100e+00,-3.979259339476577395e-01,-1.181200944748707737e+00,5.063985534293293789e+00,-8.586240586923845619e-01,-2.279352728480675161e+00
4.254894307427902866e+00,-3.180617755057459917e-01,-1.524057800004323227e+00,4.691777935229629826e+00,-5.367910025257723872e-01,-1.282286098687023701e+00
4.327583691485346051e+00,-4.068211057602148517e-01,-1.741261430832212742e+00,4.710575633045303690e+00,-5.242249632167084172e-01,-1.404676377135643195e+00
4.400840582379711208e+00,-5.182830603039121353e-01,-1.634909667861130345e+00,4.718297906190866975e+00,-5.231599581020521805e-01,-1.500440370992790040e+00
4.462827042057796234e+00,-5.945919547682949613e-01,-1.550048208470116151e+00,4.729855723522453204e+00,-5.296687149004857265e-01,-1.364760762611907374e+00
4.511362603409880379e+00,-6.401660677085756479e-01,-1.469411625011120437e+00,4.750468222033298105e+00,-5.433106117687457326e-01,-1.252231640349708464e+00
4.458952863356425489e+00,-4.463240542526679677e-01,-1.616394996162640485e+00,4.122937131221844353e+00,-2.376538443496980790e-01,4.187034005237916939e-02
4.467166885181361735e+00,-5.179576757693518108e-01,-1.672909837978246550e+00,4.155353890191280541e+00,-2.585216681034221975e-01,4.845370262060743477e-02
4.625396112943489513e+00,-6.924009501411704237e-01,-1.817318126482796892e+00,4.251185647120812483e+00,-2.762570161145879721e-01,5.937999235064869707e-02
4.645464178554992607e+00,-7.939676751787291265e-01,-1.804786655359998493e+00,4.186987236205560237e+00,-2.585705335063481769e-01,-7.497466348617262688e-02
4.655738602864904152e+00,-9.279146469323267254e-01,-1.855161588920705373e+00,4.097179613129189768e+00,-1.803670342394164683e-01,-3.434020692245053352e-01
4.667951774217575789e+00,-1.034174408240621901e+00,-1.942263297084997564e+00,4.002987051206141622e+00,-1.174449438163264053e-01,-6.452509232724323862e-01
4.180682019527612425e+00,-5.903146785414137288e-01,-3.798004216791251997e-01,3.915298368734040135e+00,-1.040448178247988659e-01,-9.693887945546677543e-01
4.163899476384195886e+00,-4.954798911437557352e-01,-3.521079153002914519e-01,3.973465413615149266e+00,-2.177031685081441958e-01,-1.177553415119336533e+00
4.131469476181672817e+00,-4.084772616440752735e-01,-5.586415171049022854e-01,4.066612627070810504e+00,-3.773825648885421047e-01,-1.201538710006812227e+00
4.071900544854540449e+00,-3.596054076860594195e-01,-7.485791120937504983e-01,4.107420919458535380e+00,-5.148188335536175719e-01,-1.088517169339404678e+00
4.020408039119811150e+00,-2.972791293440403826e-01,-9.630285964644960117e-01,4.100941401395362007e+00,-5.743208243120552225e-01,-9.977693027192220399e-01
3.515868770181217684e+00,6.673946906423762482e-02,-4.872704856694405340e-01,3.835515757857749897e+00,-3.596084329714410166e-01,-1.004409182350343599e+00
3.538098058094645282e+00,8.687803247664323270e-02,-6.370705412180008853e-01,3.684936082586505623e+00,-2.570831987833138155e-01,-6.929227668708298760e-01
3.550026002225581401e+00,1.048219340634195251e-01,-8.569613010940788644e-01,3.515364752564481776e+00,-1.502097776205626178e-01,-5.763013941304508947e-01
3.552701535178316217e+00,1.221462423989348872e-01,-1.025084820237048167e+00,3.333144384273424077e+00,-5.396961367703247137e-02,-7.001885254994307806e-01
3.542433618003681062e+00,1.349776831355562479e-01,-1.083349379471958196e+00,3.141771559860782936e+00,8.669593154566671012e-02,-1.720374759552318056e-01
3.488325260165036745e+00,1.669450822655440536e-01,-8.611641767932576297e-01,2.998365796901887759e+00,1.216208989050546613e-01,2.136316574027570803e-01
3.424601356567781085e+00,2.146184705751967847e-01,-1.127142877472825822e+00,3.007953349518549757e+00,2.496957771258332404e-01,2.860984502897542248e-01
3.298851898906335123e+00,1.458730774973795441e-01,-5.115049319712600129e-01,3.433364901366712463e+00,-4.111204086001025992e-02,4.442793491817716850e-02
3.181327382781206747e+00,1.778452115045899007e-01,-6.312744213838953344e-01,3.530379203615903183e+00,-8.647021815038262449e-02,-3.920861219982873513e-01
3.191784062945552503e+00,1.299138135337807864e-01,-6.567855293840521025e-01,3.613799291211189146e+00,-8.840795440098263291e-02,-3.252724930686574645e-01
3.309194031543922776e+00,-4.870054733251424385e-03,-7.986766542640879596e-01,3.659448194426546674e+00,-8.847838967594925941e-02,-1.411206278676933046e-01
3.501701905876038357e+00,-1.834826709439855152e-01,-8.578441013582028818e-01,3.654803969950505937e+00,-7.937537563433641474e-02,-2.394767312889871658e-01
3.749977738424036922e+00,-3.163235510450949084e-01,-8.528931933030967638e-01,3.599335740948510054e+00,-4.326908146954067808e-02,-3.145704312682063852e-01
4.215654111634786538e+00,-3.570285098454707984e-01,-1.218364746767968354e+00,3.508216069861519237e+00,1.850380392356948400e-02,5.122082156241440642e-02
4.322511320960700232e+00,-4.349672268461732272e-01,-1.210076183797933913e+00,3.593730181818847402e+00,-1.191950174598920519e-02,5.938187696186040393e-02
4.403823498224184618e+00,-4.995225271403477274e-01,-1.191945552386571627e+00,3.650707812031219746e+00,-2.996788722760443738e-02,2.941415901610198308e-02
4.447074410357937602e+00,-5.241950557464654104e-01,-1.277405309825005775e+00,3.698797738160603199e+00,-4.813419723382795362e-02,9.290675608319144685e-02
4.470091685943793358e+00,-4.733580009144220946e-01,-1.420894782552795332e+00,3.746943745254994518e+00,-2.775572748458635455e-02,1.106661041329296130e-01
4.514487027862824853e+00,-3.723248670691510220e-01,-1.469756684494645249e+00,4.352819479348769782e+00,-3.654219688046771997e-01,-3.376312346348258053e-01
4.561090698469522309e+00,-3.526224886698407501e-01,-1.560707786272231390e+00,4.431730521991873673e+00,-3.941078922003148355e-01,-2.826311859947720495e-01
4.604981777638234242e+00,-3.462389739376983133e-01,-1.597927961163479571e+00,4.501466675227772107e+00,-4.149346189939813745e-01,-2.335799360046068585e-01
4.489160059371785749e+00,-4.162834322060617875e-01,-2.002087884585095345e+00,4.243404834028141615e+00,-5.396667139295066584e-02,-2.912153948494696776e-01
4.516747664260149620e+00,-4.301201492078428057e-01,-1.827510549316113453e+00,4.250890001525466033e+00,-6.584558540914957347e-02,-2.958238356856402462e-01
4.537922875103490128e+00,-4.488776177411108459e-01,-1.817225363655441850e+00,4.235704777575971747e+00,-8.256288738971576113e-02,-2.592192591196409435e-01
4.547104911920734516e+00,-4.747224793870527537e-01,-1.910744427838158899e+00,4.204380887457622507e+00,-1.111106413375212154e-01,-1.956954249259185707e-01
4.551529216744354400e+00,-5.120820673566901515e-01,-1.936774415014863138e+00,4.154366926438991747e+00,-1.599613235125669775e-01,-1.268194060420844149e-01
4.479749206771474590e+00,-5.552981610115167443e-01,-1.717070686274034363e+00,4.082345587201916537e+00,-2.968143926483798184e-02,-3.279706377486450442e-01
4.563717728825544384e+00,-5.713502722365824127e-01,-1.727100300624351270e+00,3.953662822061606796e+00,4.175609317787023350e-02,-2.340285285430585699e-02
4.649943076501081407e+00,-6.379202638010375015e-01,-1.737277375649648015e+00,3.763576416595973306e+00,1.382931521523524665e-01,2.002493570788881072e-01
4.251463365488914903e+00,-1.183127746045318229e-01,7.858356040743053050e-02,4.000936168862149422e+00,-3.817359678171072801e-02,1.735749609410358885e-01
4.274042246396419387e+00,-1.156319131148569324e-01,1.260577491694986618e-01,4.156638351851169588e+00,-1.192236911532564975e-01,7.184200043014304926e-02
4.175009508867827179e+00,-1.111589896031243627e-02,2.035094103791335596e-01,4.278509779783726152e+00,-1.711903050248421709e-01,-4.121727013958562669e-01
4.174781705436759971e+00,3.049484463606408693e-02,1.765948190880246571e-01,4.343846792389631339e+00,-3.056798876375564911e-01,-3.776048298114284552e-01
4.178194474335679587e+00,6.182484142263072746e-02,7.869028790932189321e-02,4.398679854919385512e+00,-4.939934455910656164e-01,-3.982212536914622736e-01
4.378639878067256852e+00,-5.114637337528059324e-02,-4.397818518511287800e-01,4.153759514018722676e+00,-2.639072761881582907e-01,-8.808486723414278574e-02
4.345534432485813170e+00,-2.736798754639722941e-02,-5.814130161008904674e-01,4.239470060348804914e+00,-1.640917030896140161e-01,-4.391749834931815699e-02
4.282030613882386483e+00,-5.256438247708590181e-03,-6.044680449628407892e-01,4.325787093551380913e+00,-1.933203137637453661e-01,-2.339940802942882536e-01
4.232765287338968285e+00,1.177720487262393957e-02,-5.559907490338026337e-01,4.379665196026760299e+00,-2.021247927321835614e-01,-3.224590994885133677e-01
4.325573803931273886e+00,-1.143047327937335989e-01,-1.397791229737350704e+00,4.575447520769253096e+00,-4.805831862277576416e-01,-1.086146467466578169e+00
4.306167060054189477e+00,-7.691460950086689841e-02,-1.158297617287252335e+00,4.573611695433124957e+00,-4.612542703431738444e-01,-1.118273175940623920e+00
4.278848662921292956e+00,-4.433162977388924869e-02,-9.329671051858383635e-01,4.571317681511841258e+00,-4.542233736088219787e-01,-1.110963705508523303e+00
4.225474838879669903e+00,-9.818325813514964737e-03,-6.866050441758201339e-01,4.566787569479644482e+00,-4.615204888111111292e-01,-1.073225149954549984e+00
3.970176112455128248e+00,1.053986448266850534e-01,-1.616188260800330567e-01,4.835995197956094671e+00,-3.731619556082443334e-01,-1.663161905407192886e+00
3.811302413633516295e+00,2.343815416857513573e-02,1.219613714070704041e-01,4.824686162622610297e+00,-3.772762108016732840e-01,-1.547212620232944147e+00
3.791262554720456368e+00,-8.196298236540705551e-02,6.897483743145001178e-02,4.793698147706534129e+00,-3.813746714431870410e-01,-1.426685458939901618e+00
3.876728006325034226e+00,-1.283576385095245298e-01,-2.374671005463377740e-02,4.745764796442237810e+00,-4.022914824555985369e-01,-1.318718276254051691e+00
3.920684085803491037e+00,-3.301711315676263137e-02,-1.799527985349925752e-01,4.717472292042960369e+00,-4.525251578901262617e-01,-1.353547559537835676e+00
3.965332296513970345e+00,-2.874912705999333601e-02,-3.941726675667635016e-01,4.702529188713465480e+00,-4.993964050894366680e-01,-1.455313357230082261e+00
4.038168216102221209e+00,-9.220795615658432254e-02,-6.393102021958334547e-01,4.691619320886316835e+00,-5.272190911017019532e-01,-1.436074050714682526e+00
4.110773083350860446e+00,-1.213077677753028605e-01,-7.414125221511749242e-01,4.677324907498255691e+00,-5.402256611085971549e-01,-1.384296830519758048e+00
4.169831708927927316e+00,-1.241909204192616634e-01,-8.925317920137841865e-01,4.662686406645897286e+00,-5.544374521879141815e-01,-1.455071330512618166e+00
3.870234416036033132e+00,1.561485329121939554e-02,1.628868548847311193e-01,4.485524889519568070e+00,-5.585695118933603487e-01,-1.639399730711670111e+00
4.062280921217245044e+00,-2.754637632799669666e-01,-1.331758429491994855e-01,4.156474620244929419e+00,-4.497213768392531730e-01,-1.307573043755864139e+00
4.151164262616756417e+00,-1.736866725433785785e-01,-7.183861295129003732e-01,4.154012192221214761e+00,-2.013015069219016018e-01,-8.305276709403311974e-01
4.203856363129768070e+00,-2.134828668851794231e-01,-9.254782507016968696e-01,4.145463481234823888e+00,-2.099077817947427593e-01,-8.876208407202162975e-01
3.342618343421473348e+00,7.384352140121933084e-02,1.573314005589546427e-01,4.395230132899835773e+00,-5.311431079201902605e-01,-1.633534937506422091e+00
3.016766467726565981e+00,2.667097137214171632e-01,3.040598007115405746e-02,4.284138187744386705e+00,-5.731724583177586485e-01,-1.593323358525418731e+00
2.991291270684639958e+00,6.344335060683459204e-02,-3.895978562708540816e-01,4.177442156355110292e+00,-5.970787797286899456e-01,-1.281544705736495260e+00
3.404061690521105188e+00,2.923330490682897187e-01,1.523665570686568750e-02,3.737182621813676775e+00,-2.953296055785908369e-01,-7.580694182394224212e-01
3.427155038380948149e+00,3.489429390972199618e-01,3.558531901029196587e-02,3.585744562024451021e+00,-1.488255441441347360e-01,-8.014780474096175888e-01
3.521388571740655227e+00,1.067246985949207999e-01,-3.270510910356213552e-01,3.827071944738929421e+00,-2.379935988880956532e-01,-1.241531914377987489e+00
4.021146845353639421e+00,-2.888801835921414041e-01,-7.010683844098425377e-01,4.115796292889970509e+00,-2.563673146704584238e-01,-1.366454402904653698e+00
4.105872531195697839e+00,-3.416630602979932596e-01,-8.073673627059327895e-01,4.258971298073963574e+00,-3.004782001229767130e-01,-1.455924895328287949e+00
4.157378088474237288e+00,-3.951870578336993955e-01,-9.264113447095304599e-01,4.355622148306396824e+00,-3.090661678232213272e-01,-1.638516224129769938e+00
4.211945069135849984e+00,-4.457839454659922596e-01,-1.146280960949693117e+00,4.410265786273476429e+00,-2.937585736497612121e-01,-1.585022244350656973e+00
