2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
2.87E+00,5.22E+00,-7.41E-01,1.06E-01,-2.77E+00,5.50E-01,-5.56E-01,5.65E-01
