3.423447724071966736e+00,-6.309549875677664121e-02,-2.379061371321804785e-01,1.109760662212169874e-01
3.469808692244481296e+00,-6.725339833290902569e-02,-3.090952066016515731e-01,1.077469874640332309e-01
3.532316557369841625e+00,-7.484129299079900211e-02,-3.999602197026566608e-01,9.946556300646566817e-02
3.571108031425500595e+00,-7.462236740039587812e-02,-3.570538040722614492e-01,9.842191822992674144e-02
3.608102111194658068e+00,-6.412379691238147272e-02,-3.058087638740747960e-01,1.162365930307475287e-01
3.666567376393955247e+00,-7.305728185927731766e-02,-5.661021180687337839e-01,9.263782973027952228e-02
4.575788958718955968e+00,-3.383429582126100121e-01,-9.790197231235201469e-01,-1.254132809300499696e-01
4.698756069896680820e+00,-3.444400515329674173e-01,-1.024952649751141864e+00,-1.002083971040041710e-01
4.078527344316315251e+00,-6.272629308295696315e-02,-3.955264896101964162e-02,1.745668527852254071e-01
4.113839326372933591e+00,-1.246947548773233161e-01,-1.653475659994016189e-01,1.113691405030863002e-01
4.101946324897160601e+00,-1.455909913716291748e-01,-2.510433481111976062e-01,7.709011133111039193e-02
4.061747461520567093e+00,-1.211238603611884401e-01,-4.009855843667802788e-01,7.603124783483423965e-02
4.010754607978252118e+00,-1.124160993514159851e-01,-9.286582257966388143e-01,6.358996459833511639e-02
3.733366945628207478e+00,-2.774274105361699411e-02,-2.346265744598073633e-01,1.313651253888127313e-01
3.810967962492048944e+00,-4.223368458116847496e-02,-3.542630803424584029e-01,1.062150267278398758e-01
4.017748591964513061e+00,-5.952174152634048115e-02,-6.938062231764309251e-01,7.440406713245700798e-02
4.008211753143286593e+00,-6.445083019539885050e-02,-7.178475863085852504e-01,6.378204398110584594e-02
3.973350653642954811e+00,-6.808898936359085441e-02,-7.867936125456316265e-01,6.235675294865589829e-02
3.929938793059274627e+00,-7.159581783325993931e-02,-8.661192756016071748e-01,6.612233225134220294e-02
3.788224310146159901e+00,-7.100054288113540057e-02,-5.559505136603416497e-01,6.741067925424275298e-02
3.778845368513206626e+00,-8.043322416552341203e-02,-6.327589607319913378e-01,8.507157011894177223e-02
3.763301688739823625e+00,-9.237533372108296115e-02,-4.638429670378688141e-01,1.077439485265623831e-01
3.738891491871343842e+00,-1.175127135048548849e-01,-3.390720156943730079e-01,1.017088928856133695e-01
3.723174736863666290e+00,-1.850075281752318057e-01,-5.267232724825443579e-01,1.667974955794712319e-02
3.871146823450434038e+00,-2.016741962726787962e-01,-1.407428147387310424e-01,6.146550971393655027e-02
3.923911923835490700e+00,-1.936018419668044388e-01,2.236119941850386872e-02,1.013012280316721025e-01
3.933411146849708384e+00,-2.221828249698080682e-01,9.250408504666022408e-03,4.599269328931830658e-02
3.908880603120627129e+00,-2.148609684781465912e-01,-7.569859788430405995e-03,3.174638295501956003e-02
3.867051719871679616e+00,-1.478599186393020626e-01,-3.904658336490478276e-02,1.007798904879251833e-01
3.830551984106358443e+00,-1.066033812169831785e-01,-4.763517052334575314e-02,1.366440378645226161e-01
3.817265685707222467e+00,-1.045488708657806992e-01,-6.302390141546337921e-01,1.140801929734604342e-01
3.557953720801921182e+00,-1.331144663593156197e-01,-5.698593442983977964e-01,4.328836151470101534e-02
3.637376059191268496e+00,-1.681946097931272810e-01,-9.603533659562352165e-01,-2.369805740938258666e-03
3.733032834990100302e+00,-2.073821200290957845e-01,-1.109258807275888215e+00,-3.474248085688332044e-02
3.842641785655348308e+00,-2.613598689312797152e-01,-1.186313134724523044e+00,-7.892408905360272231e-02
3.967608945245146845e+00,-3.169768865060059726e-01,-1.356380145965709216e+00,-1.199747220672450904e-01
4.105170654521304030e+00,-3.784636704763277293e-01,-1.679538754701151992e+00,-1.684372094757659033e-01
4.326932054475961742e+00,-4.788472320103721591e-01,-1.627230228402169798e+00,-2.325876095626465134e-01
4.423802077113304421e+00,-5.062917612283136526e-01,-1.618657292074235921e+00,-2.496682257237561320e-01
