4.227027308438103148e+00,-2.524404023158230426e-01,-3.945975377261199957e-01,-7.996605729862685252e-02
4.264239155751168298e+00,-2.523692763714812104e-01,-4.265664940612455824e-01,-7.735111766557557778e-02
4.322730821726540107e+00,-2.471814206450929918e-01,-5.672269822811284445e-01,-6.966390951792784947e-02
4.368748134733041688e+00,-2.522626255164330811e-01,-8.110947198312573603e-01,-9.229188151289184627e-02
4.410110480845528258e+00,-2.504262875662926491e-01,-9.239743850098708355e-01,-8.967799535491334517e-02
4.441256818795291217e+00,-2.367121088842679411e-01,-9.021123293088765260e-01,-4.853065777076952247e-02
4.027301740363952831e+00,-2.585255366972709634e-01,-1.167465276892384551e+00,-8.315160737603115304e-02
4.114084918713118100e+00,-3.077618632698945755e-01,-1.181200944748707737e+00,-1.402213170621247063e-01
4.254894307427902866e+00,-3.363755001788705234e-01,-1.524057800004323227e+00,-1.986283934776341964e-01
4.327583691485346051e+00,-3.644512793586069943e-01,-1.741261430832212742e+00,-2.228445318924705543e-01
4.400840582379711208e+00,-3.857646324815620087e-01,-1.634909667861130345e+00,-2.404086672024314253e-01
4.462827042057796234e+00,-3.941790129016401467e-01,-1.550048208470116151e+00,-2.401126229234938347e-01
4.511362603409880379e+00,-3.925418979116675477e-01,-1.469411625011120437e+00,-2.257924166486232342e-01
4.458952863356425489e+00,-3.180269369052269313e-01,-1.616394996162640485e+00,-1.790065463890094799e-01
4.467166885181361735e+00,-3.273253917848278904e-01,-1.672909837978246550e+00,-1.770564898890740202e-01
4.625396112943489513e+00,-4.187786269930828253e-01,-1.817318126482796892e+00,-2.433562440115720482e-01
4.645464178554992607e+00,-4.342240028828807663e-01,-1.804786655359998493e+00,-2.366054719942177476e-01
4.655738602864904152e+00,-4.482754062333673128e-01,-1.855161588920705373e+00,-2.253114246832961243e-01
4.667951774217575789e+00,-4.579824083839886262e-01,-1.942263297084997564e+00,-2.116895155804934814e-01
4.180682019527612425e+00,-1.858199003426728169e-01,-3.798004216791251997e-01,2.026441666290781929e-02
4.163899476384195886e+00,-1.871493908372736104e-01,-3.521079153002914519e-01,1.790145778605664595e-02
4.131469476181672817e+00,-1.467965631260781389e-01,-5.586415171049022854e-01,7.644264048694676683e-02
4.071900544854540449e+00,-1.375765176798177114e-01,-7.485791120937504983e-01,7.239121145688580394e-02
4.020408039119811150e+00,-1.356983340671711336e-01,-9.630285964644960117e-01,5.153659367580706169e-02
3.515868770181217684e+00,-7.610393353957671525e-02,-4.872704856694405340e-01,1.195208751085968663e-01
3.538098058094645282e+00,-8.014911477287632591e-02,-6.370705412180008853e-01,1.008055193973733527e-01
3.550026002225581401e+00,-7.867393731957023073e-02,-8.569613010940788644e-01,9.665192323271727670e-02
3.552701535178316217e+00,-7.178056766157643598e-02,-1.025084820237048167e+00,9.895172417769168560e-02
3.542433618003681062e+00,-6.698948081575002711e-02,-1.083349379471958196e+00,1.028865996393794335e-01
3.488325260165036745e+00,-6.944601140819300911e-02,-8.611641767932576297e-01,1.057374661762012641e-01
3.424601356567781085e+00,-7.673021009615824117e-02,-1.127142877472825822e+00,9.671324346771584257e-02
3.298851898906335123e+00,-8.215702241372935255e-02,-5.115049319712600129e-01,7.993659391760532529e-02
3.181327382781206747e+00,-8.486580112936477349e-02,-6.312744213838953344e-01,7.323460279739497925e-02
3.191784062945552503e+00,-9.515312305198644904e-02,-6.567855293840521025e-01,5.919765561766617695e-02
3.309194031543922776e+00,-1.094835015188662108e-01,-7.986766542640879596e-01,4.464007232830492777e-02
3.501701905876038357e+00,-1.246471219349963716e-01,-8.578441013582028818e-01,2.871814953121433825e-02
3.749977738424036922e+00,-1.377106030286334160e-01,-8.528931933030967638e-01,1.508228230099644372e-02
4.215654111634786538e+00,-1.728038206659673892e-01,-1.218364746767968354e+00,2.483440945309537632e-04
4.322511320960700232e+00,-2.046697814062544418e-01,-1.210076183797933913e+00,-1.239989594912219856e-02
4.403823498224184618e+00,-2.611545205055952890e-01,-1.191945552386571627e+00,-7.777792357670887391e-02
4.447074410357937602e+00,-3.137526443180707059e-01,-1.277405309825005775e+00,-1.390099897021597197e-01
4.470091685943793358e+00,-3.084293496711843496e-01,-1.420894782552795332e+00,-1.451164224420844751e-01
4.514487027862824853e+00,-2.534249797592555975e-01,-1.469756684494645249e+00,-1.192533380423392436e-01
4.561090698469522309e+00,-2.582390683973634360e-01,-1.560707786272231390e+00,-1.353320714316605389e-01
4.604981777638234242e+00,-2.671695767974655022e-01,-1.597927961163479571e+00,-1.512217172363409801e-01
4.489160059371785749e+00,-2.872640003721390611e-01,-2.002087884585095345e+00,-1.613787514364947995e-01
4.516747664260149620e+00,-3.047852407679121911e-01,-1.827510549316113453e+00,-1.761354275985402840e-01
4.537922875103490128e+00,-3.207048734087012409e-01,-1.817225363655441850e+00,-1.860945977480296665e-01
4.547104911920734516e+00,-3.373344422339827897e-01,-1.910744427838158899e+00,-1.951060636486786071e-01
4.551529216744354400e+00,-3.562844583814863686e-01,-1.936774415014863138e+00,-2.041296738582542847e-01
4.479749206771474590e+00,-3.350621840761015546e-01,-1.717070686274034363e+00,-1.711455105646711439e-01
4.563717728825544384e+00,-3.434903562683759848e-01,-1.727100300624351270e+00,-1.692936310292969260e-01
4.649943076501081407e+00,-3.604757534037019706e-01,-1.737277375649648015e+00,-1.627526665144961859e-01
4.251463365488914903e+00,-1.149235270981744939e-01,7.858356040743053050e-02,1.186679746412847847e-01
4.274042246396419387e+00,-1.202304152306499924e-01,1.260577491694986618e-01,8.293650485357237367e-02
4.175009508867827179e+00,-8.465100396655213244e-02,2.035094103791335596e-01,7.209386022466329758e-02
4.174781705436759971e+00,-8.744359239600754674e-02,1.765948190880246571e-01,5.733665832348876917e-02
4.178194474335679587e+00,-9.173844085362177492e-02,7.869028790932189321e-02,4.453388679907424597e-02
4.378639878067256852e+00,-1.338634122689956185e-01,-4.397818518511287800e-01,-9.279369590343058277e-04
4.345534432485813170e+00,-1.221112518397294844e-01,-5.814130161008904674e-01,2.629496841320362946e-02
4.282030613882386483e+00,-1.130158638181481545e-01,-6.044680449628407892e-01,5.604385641118606737e-02
4.232765287338968285e+00,-1.298054865754481590e-01,-5.559907490338026337e-01,1.725748624603123602e-02
4.325573803931273886e+00,-2.340264973102004487e-01,-1.397791229737350704e+00,-1.023581560042601812e-01
4.306167060054189477e+00,-2.219314349946513443e-01,-1.158297617287252335e+00,-7.550361785483331034e-02
4.278848662921292956e+00,-2.070637386736805807e-01,-9.329671051858383635e-01,-4.778784580951267458e-02
4.225474838879669903e+00,-1.911004815321623584e-01,-6.866050441758201339e-01,-1.518522715360866651e-02
3.970176112455128248e+00,-1.399671756461145500e-01,-1.616188260800330567e-01,3.862058246490852192e-02
3.811302413633516295e+00,-1.306238746091428760e-01,1.219613714070704041e-01,5.174561436136123488e-02
3.791262554720456368e+00,-1.234130336117539167e-01,6.897483743145001178e-02,8.832718571747388836e-02
3.876728006325034226e+00,-1.431142016048311261e-01,-2.374671005463377740e-02,4.859153092966782966e-02
3.920684085803491037e+00,-1.113229548677272807e-01,-1.799527985349925752e-01,7.846946919736461079e-02
3.965332296513970345e+00,-1.186990776760625671e-01,-3.941726675667635016e-01,4.966422191925211338e-02
4.038168216102221209e+00,-1.459138779470835756e-01,-6.393102021958334547e-01,4.218153951625485971e-04
4.110773083350860446e+00,-1.569523965872004767e-01,-7.414125221511749242e-01,-1.941967371895768346e-02
4.169831708927927316e+00,-1.609595298529174490e-01,-8.925317920137841865e-01,-3.146557929226947992e-02
3.870234416036033132e+00,-8.240532874014241949e-02,1.628868548847311193e-01,7.400363294761572175e-02
4.062280921217245044e+00,-1.128242165850735362e-01,-1.331758429491994855e-01,8.999185163674415511e-02
4.151164262616756417e+00,-1.376929019714271951e-01,-7.183861295129003732e-01,-1.416236611481986804e-02
4.203856363129768070e+00,-1.648943814898534144e-01,-9.254782507016968696e-01,-4.470423299893141328e-02
3.342618343421473348e+00,-8.908412620248243319e-02,1.573314005589546427e-01,5.110706701626355902e-02
3.016766467726565981e+00,-1.132490049421136513e-01,3.040598007115405746e-02,6.922223123915348386e-02
2.991291270684639958e+00,-9.086864658773011194e-02,-3.895978562708540816e-01,6.180227184953771685e-02
3.404061690521105188e+00,-3.837693331106784012e-02,1.523665570686568750e-02,1.527136194292667559e-01
3.427155038380948149e+00,-1.610273023970456088e-02,3.558531901029196587e-02,1.992304285764595062e-01
3.521388571740655227e+00,-6.941214516583243954e-02,-3.270510910356213552e-01,1.095391779711564761e-01
4.021146845353639421e+00,-1.040312541221466575e-01,-7.010683844098425377e-01,7.290512352783766470e-02
4.105872531195697839e+00,-1.241073400832430618e-01,-8.073673627059327895e-01,4.690133650350013228e-02
4.157378088474237288e+00,-1.642035568213146557e-01,-9.264113447095304599e-01,1.341129692914008742e-02
4.211945069135849984e+00,-2.271722340213492841e-01,-1.146280960949693117e+00,-5.075928508763594138e-02
4.281869633272137321e+00,-2.920978225441974718e-01,-1.321005368501779742e+00,-1.076217703744944687e-01
4.034396974381303735e+00,-1.544173603715930376e-01,-7.082960657292517448e-01,1.984733706282459931e-02
4.140107598014603596e+00,-1.642123978988125899e-01,-6.748521651604982852e-01,2.805790676163248329e-02
4.197870965450074543e+00,-1.900120774288234504e-01,-7.081995567923425883e-01,-3.099026123455576182e-02
4.266314074499285347e+00,-2.071157431607090760e-01,-8.676616258530924775e-01,-4.685335122297484833e-02
4.319078254868347955e+00,-2.132092085889769062e-01,-9.068659387583452025e-01,-3.836135038104318551e-02
4.359382196378617458e+00,-2.290232469932113601e-01,-1.118936662180605168e+00,-6.647130571495923901e-02
4.397016045621937153e+00,-2.420453574352815218e-01,-8.276407112026972213e-01,-8.787259967827500129e-02
4.431460308078895238e+00,-2.489855050063427833e-01,-7.220783862668488373e-01,-9.741751222269559585e-02
4.518309223840950573e+00,-2.825775632570668994e-01,-1.025242249158970553e+00,-1.397261087116927480e-01
4.532118211841517308e+00,-2.814950788769274292e-01,-1.071782471650433166e+00,-1.102566603522678879e-01
4.578248854023113878e+00,-2.966336194331797849e-01,-1.230330882107762758e+00,-8.861529670665403702e-02
4.593764595850823973e+00,-3.322245922553129782e-01,-1.192322152199461138e+00,-1.526981891974958372e-01
4.658853143505114147e+00,-4.438060933236888106e-01,-1.463435651670502713e+00,-2.824253923241826780e-01
4.659836477716009284e+00,-5.004116981872481773e-01,-1.674623234493581192e+00,-3.235588427527895106e-01
4.661709272038032204e+00,-5.596076942360175277e-01,-1.908659803821646461e+00,-3.465129621169519281e-01
4.657878141209273792e+00,-6.217803987862535742e-01,-1.958415155395356377e+00,-3.893829978726132679e-01
4.642812460689683896e+00,-6.335713597548924270e-01,-1.918192703631238283e+00,-3.879730770342855184e-01
4.615367527918270873e+00,-5.907794110753114003e-01,-1.883212472295408446e+00,-3.352542611179751275e-01
4.579317085586986025e+00,-5.295601247555651314e-01,-1.879554459342734463e+00,-2.653540685381350905e-01
4.538293211656987403e+00,-4.813225945264900663e-01,-1.481821706383149806e+00,-2.607558740797999430e-01
4.497527105142658854e+00,-4.086567206342360814e-01,-1.205811113589749795e+00,-2.011710825696200744e-01
4.461282512448867088e+00,-3.562012607025516475e-01,-1.159082358873718244e+00,-1.781381061013456446e-01
4.432149717358679020e+00,-3.143242962953777808e-01,-1.262049345544979273e+00,-1.643713977037883356e-01
4.414582905602343565e+00,-2.665158039766766240e-01,-1.262534006354777860e+00,-1.142780119330193411e-01
4.412347536345396115e+00,-2.286374698676433281e-01,-1.140159377478731084e+00,-8.195893626347976191e-02
4.421357874117973097e+00,-1.946242922042828727e-01,-1.015912998843852888e+00,-4.134104434472691408e-02
4.415310408601648362e+00,-1.795517328002927404e-01,-9.536648359707602385e-01,-3.714805802456370987e-02
4.380434241599973966e+00,-1.590553397619352549e-01,-7.910849032393654223e-01,-1.392260084425659197e-02
4.315510101909821650e+00,-1.386258282583275048e-01,-5.276272602406510970e-01,8.607866217293404232e-03
4.228253660216067189e+00,-1.222175590522039945e-01,-2.874515619591199167e-01,1.665462841031429414e-02
4.129230390046855881e+00,-1.035505571748036591e-01,-1.304609375541700700e-01,3.647073352390768630e-02
4.030859083191394632e+00,-8.709925589021316750e-02,-3.702185140073338543e-02,5.678755671785906678e-02
3.954965807929620158e+00,-7.405420257390510352e-02,1.780033765531013890e-02,7.482979324708839697e-02
3.922872659334510903e+00,-6.602114097391224845e-02,9.469162707181184857e-03,8.683970969728575795e-02
3.885911094792612541e+00,-7.030394169916520664e-02,2.286441920840594222e-01,8.062075625045828087e-02
3.954649939364413669e+00,-1.032025335838971380e-01,1.130795526773572396e-01,5.232906355427621031e-02
3.999937695264074389e+00,-7.125317264340273737e-02,-3.724809500600361201e-01,8.470502437050686506e-02
4.007368180452248296e+00,-5.897162894655103016e-02,-1.154697897493721648e+00,1.069962954806336769e-01
3.984473181098296735e+00,-5.380107308272721878e-02,-7.782793451393611450e-01,1.111252266535348587e-01
3.927146070237496289e+00,-5.219801088663669070e-02,-6.432241129999569651e-01,1.186361581489864814e-01
3.853583705045836805e+00,-4.147437001763574355e-02,-5.556385116847553096e-01,1.421372839923636944e-01
4.126090059254187814e+00,-1.753727743970682484e-01,-8.643161817511790801e-01,3.005780689937404687e-02
4.143228396516739132e+00,-2.103963112035233951e-01,-1.023314709576885972e+00,-2.212004945333350542e-02
4.150626059808531387e+00,-2.421971502881597738e-01,-8.488696623658623652e-01,-6.182017640592681051e-02
4.142505955776850435e+00,-2.589294308319849414e-01,-8.008424102680334888e-01,-8.324066688197953590e-02
4.152506276665194562e+00,-2.670036586859992900e-01,-6.981132377122546417e-01,-1.014518827504404253e-01
4.197254385479341821e+00,-2.750219160585936629e-01,-6.193845815568478352e-01,-1.135904765405934547e-01
4.248664496248750311e+00,-2.781951248981207603e-01,-5.636014594604963346e-01,-9.444987042506640396e-02
4.151072512455933783e+00,-1.844123960829045783e-01,-3.517508593481683543e-01,6.083410700557925072e-02
4.143487111036598947e+00,-1.726684908826720266e-01,-2.230659797602637107e-01,1.050706661242327838e-01
4.130989379493724911e+00,-2.589801301045250859e-01,-2.920249510287655781e-01,9.176199845151115225e-03
4.116743794210526275e+00,-2.828039513458447396e-01,-4.970484686805846652e-01,-3.968737873192460658e-02
4.112039902279268411e+00,-3.112782160536037290e-01,-4.466166721288801211e-01,-9.576955848586156395e-02
4.123212437934813401e+00,-3.034067673045097169e-01,-1.875421160186732938e-01,-6.491652957875783392e-02
4.144940488785288757e+00,-2.957207562300105952e-01,-1.024951662578449246e-01,-3.601183833585968469e-02
4.155938497043774937e+00,-2.830816609715560705e-01,-1.002535013797300617e-01,-3.127688386766376300e-03
4.128480225369605350e+00,-2.213603229748031809e-01,-8.276358437019538938e-02,1.082601718502614330e-01
4.122887004046730475e+00,-2.763053578482254080e-01,-1.160033387489308870e-01,-2.577180690205981700e-02
4.156937041652986942e+00,-2.636629236952259814e-01,-1.595562135507151147e-01,-6.580471111533531259e-02
4.141391918422677954e+00,-2.293648173804213874e-01,-5.960862764386952728e-01,-6.036249668366043541e-02
4.062761855135748945e+00,-1.999501693926387658e-01,-7.708935081330277050e-01,-3.240510786289133027e-02
3.910496476789929954e+00,-1.886420905994820318e-01,-8.847735280052146933e-01,-3.275247000369896355e-02
3.693294180384511183e+00,-1.722282329978938042e-01,-8.558085471953884582e-01,-2.410651206244466410e-02
3.442344107961865962e+00,-1.267215443738331782e-01,-3.843071292714211329e-01,5.796644702591855630e-02
3.311637821033136753e+00,-1.315504948297321341e-01,-1.972276385470847770e-01,9.369430603489602161e-02
3.417833584158089799e+00,-2.584587558033862309e-01,-1.975341515247432955e-01,-4.352220581858501358e-02
3.210884610460559507e+00,-1.883322980911097400e-01,6.190060016951844796e-02,-2.451391908284617904e-03
3.307337338312619668e+00,-1.595209772366248668e-01,7.955875998428746376e-02,2.012100151088632230e-02
3.504714693702714712e+00,-1.567197923662289605e-01,-3.942698687009110053e-02,1.521728683278044184e-02
